inputs\giraffe\giraffe11.jpg,outputs/giraffe\giraffe11_class_giraffe.png,giraffe
inputs\giraffe\giraffe12.jpg,outputs/giraffe\giraffe12_class_giraffe.png,giraffe
inputs\giraffe\giraffe13.jpg,outputs/giraffe\giraffe13_class_giraffe.png,giraffe
inputs\giraffe\giraffe14.jpg,outputs/giraffe\giraffe14_class_giraffe.png,giraffe
inputs\giraffe\giraffe15.jpg,outputs/giraffe\giraffe15_class_giraffe.png,giraffe
inputs\giraffe\giraffe16.jpg,outputs/giraffe\giraffe16_class_giraffe.png,giraffe
inputs\giraffe\giraffe17.jpg,outputs/giraffe\giraffe17_class_giraffe.png,giraffe
inputs\giraffe\giraffe18.jpg,outputs/giraffe\giraffe18_class_giraffe.png,giraffe
inputs\giraffe\giraffe19.jpg,outputs/giraffe\giraffe19_class_giraffe.png,giraffe
inputs\giraffe\giraffe2.jpg,outputs/giraffe\giraffe2_class_giraffe.png,giraffe
inputs\giraffe\giraffe3.jpg,outputs/giraffe\giraffe3_class_giraffe.png,giraffe
inputs\giraffe\giraffe4.jpg,outputs/giraffe\giraffe4_class_giraffe.png,giraffe
inputs\giraffe\giraffe5.jpg,outputs/giraffe\giraffe5_class_giraffe.png,giraffe
inputs\giraffe\giraffe6.jpg,outputs/giraffe\giraffe6_class_giraffe.png,giraffe
inputs\giraffe\giraffe7.jpg,outputs/giraffe\giraffe7_class_giraffe.png,giraffe
inputs\giraffe\giraffe8.jpg,outputs/giraffe\giraffe8_class_giraffe.png,giraffe
inputs\giraffe\giraffe9.jpg,outputs/giraffe\giraffe9_class_giraffe.png,giraffe
inputs\backpack\backpack0.jpg,outputs/backpack\backpack0_class_person.png,person
inputs\backpack\backpack11.jpg,outputs/backpack\backpack11_class_person.png,person
inputs\backpack\backpack13.jpg,outputs/backpack\backpack13_class_backpack.png,backpack
inputs\backpack\backpack14.jpg,outputs/backpack\backpack14_class_person.png,person
inputs\backpack\backpack16.jpg,outputs/backpack\backpack16_class_person.png,person
inputs\backpack\backpack17.jpg,outputs/backpack\backpack17_class_person.png,person
inputs\backpack\backpack18.jpg,outputs/backpack\backpack18_class_person.png,person
inputs\backpack\backpack19.jpg,outputs/backpack\backpack19_class_bench.png,bench
inputs\backpack\backpack2.jpg,outputs/backpack\backpack2_class_car.png,car
inputs\backpack\backpack3.jpg,outputs/backpack\backpack3_class_cup.png,cup
inputs\backpack\backpack4.jpg,outputs/backpack\backpack4_class_cell phone.png,cell phone
inputs\backpack\backpack6.jpg,outputs/backpack\backpack6_class_suitcase.png,suitcase
inputs\backpack\backpack7.jpg,outputs/backpack\backpack7_class_suitcase.png,suitcase
inputs\backpack\backpack8.jpg,outputs/backpack\backpack8_class_person.png,person
inputs\backpack\backpack9.jpg,outputs/backpack\backpack9_class_person.png,person
inputs\backpack\backpack0.jpg,outputs/backpack\backpack0_class_suitcase.png,suitcase
inputs\backpack\backpack14.jpg,outputs/backpack\backpack14_class_backpack.png,backpack
inputs\backpack\backpack16.jpg,outputs/backpack\backpack16_class_backpack.png,backpack
inputs\backpack\backpack17.jpg,outputs/backpack\backpack17_class_backpack.png,backpack
inputs\backpack\backpack18.jpg,outputs/backpack\backpack18_class_backpack.png,backpack
inputs\backpack\backpack2.jpg,outputs/backpack\backpack2_class_person.png,person
inputs\backpack\backpack3.jpg,outputs/backpack\backpack3_class_backpack.png,backpack
inputs\backpack\backpack4.jpg,outputs/backpack\backpack4_class_backpack.png,backpack
inputs\backpack\backpack2.jpg,outputs/backpack\backpack2_class_backpack.png,backpack
inputs\backpack\backpack3.jpg,outputs/backpack\backpack3_class_person.png,person
inputs\backpack\backpack4.jpg,outputs/backpack\backpack4_class_laptop.png,laptop
inputs\umbrella\umbrella0.jpg,outputs/umbrella\umbrella0_class_umbrella.png,umbrella
inputs\umbrella\umbrella1.jpg,outputs/umbrella\umbrella1_class_person.png,person
inputs\umbrella\umbrella10.jpg,outputs/umbrella\umbrella10_class_umbrella.png,umbrella
inputs\umbrella\umbrella11.jpg,outputs/umbrella\umbrella11_class_umbrella.png,umbrella
inputs\umbrella\umbrella12.jpg,outputs/umbrella\umbrella12_class_umbrella.png,umbrella
inputs\umbrella\umbrella13.jpg,outputs/umbrella\umbrella13_class_umbrella.png,umbrella
inputs\umbrella\umbrella14.jpg,outputs/umbrella\umbrella14_class_umbrella.png,umbrella
inputs\umbrella\umbrella15.jpg,outputs/umbrella\umbrella15_class_umbrella.png,umbrella
inputs\umbrella\umbrella16.jpg,outputs/umbrella\umbrella16_class_umbrella.png,umbrella
inputs\umbrella\umbrella18.jpg,outputs/umbrella\umbrella18_class_umbrella.png,umbrella
inputs\umbrella\umbrella19.jpg,outputs/umbrella\umbrella19_class_umbrella.png,umbrella
inputs\umbrella\umbrella2.jpg,outputs/umbrella\umbrella2_class_umbrella.png,umbrella
inputs\umbrella\umbrella3.jpg,outputs/umbrella\umbrella3_class_umbrella.png,umbrella
inputs\umbrella\umbrella4.jpg,outputs/umbrella\umbrella4_class_umbrella.png,umbrella
inputs\umbrella\umbrella5.jpg,outputs/umbrella\umbrella5_class_umbrella.png,umbrella
inputs\umbrella\umbrella6.jpg,outputs/umbrella\umbrella6_class_umbrella.png,umbrella
inputs\umbrella\umbrella7.jpg,outputs/umbrella\umbrella7_class_umbrella.png,umbrella
inputs\umbrella\umbrella8.jpg,outputs/umbrella\umbrella8_class_umbrella.png,umbrella
inputs\umbrella\umbrella9.jpg,outputs/umbrella\umbrella9_class_person.png,person
inputs\umbrella\umbrella1.jpg,outputs/umbrella\umbrella1_class_umbrella.png,umbrella
inputs\umbrella\umbrella11.jpg,outputs/umbrella\umbrella11_class_car.png,car
inputs\umbrella\umbrella16.jpg,outputs/umbrella\umbrella16_class_car.png,car
inputs\umbrella\umbrella3.jpg,outputs/umbrella\umbrella3_class_person.png,person
inputs\umbrella\umbrella16.jpg,outputs/umbrella\umbrella16_class_person.png,person
inputs\handbag\handbag0.jpg,outputs/handbag\handbag0_class_suitcase.png,suitcase
inputs\handbag\handbag1.jpg,outputs/handbag\handbag1_class_book.png,book
inputs\handbag\handbag10.jpg,outputs/handbag\handbag10_class_handbag.png,handbag
inputs\handbag\handbag11.jpg,outputs/handbag\handbag11_class_person.png,person
inputs\handbag\handbag12.jpg,outputs/handbag\handbag12_class_suitcase.png,suitcase
inputs\handbag\handbag13.jpg,outputs/handbag\handbag13_class_handbag.png,handbag
inputs\handbag\handbag14.jpg,outputs/handbag\handbag14_class_suitcase.png,suitcase
inputs\handbag\handbag17.jpg,outputs/handbag\handbag17_class_handbag.png,handbag
inputs\handbag\handbag18.jpg,outputs/handbag\handbag18_class_person.png,person
inputs\handbag\handbag4.jpg,outputs/handbag\handbag4_class_person.png,person
inputs\handbag\handbag6.jpg,outputs/handbag\handbag6_class_handbag.png,handbag
inputs\handbag\handbag9.jpg,outputs/handbag\handbag9_class_car.png,car
inputs\handbag\handbag0.jpg,outputs/handbag\handbag0_class_clock.png,clock
inputs\handbag\handbag10.jpg,outputs/handbag\handbag10_class_person.png,person
inputs\handbag\handbag17.jpg,outputs/handbag\handbag17_class_person.png,person
inputs\handbag\handbag0.jpg,outputs/handbag\handbag0_class_cell phone.png,cell phone
inputs\handbag\handbag10.jpg,outputs/handbag\handbag10_class_chair.png,chair
inputs\tie\tie0.jpg,outputs/tie\tie0_class_person.png,person
inputs\tie\tie10.jpg,outputs/tie\tie10_class_person.png,person
inputs\tie\tie11.jpg,outputs/tie\tie11_class_person.png,person
inputs\tie\tie12.jpg,outputs/tie\tie12_class_person.png,person
inputs\tie\tie13.jpg,outputs/tie\tie13_class_person.png,person
inputs\tie\tie14.jpg,outputs/tie\tie14_class_person.png,person
inputs\tie\tie15.jpg,outputs/tie\tie15_class_person.png,person
inputs\tie\tie16.jpg,outputs/tie\tie16_class_person.png,person
inputs\tie\tie17.jpg,outputs/tie\tie17_class_person.png,person
inputs\tie\tie18.jpg,outputs/tie\tie18_class_person.png,person
inputs\tie\tie19.jpg,outputs/tie\tie19_class_person.png,person
inputs\tie\tie2.jpg,outputs/tie\tie2_class_person.png,person
inputs\tie\tie3.jpg,outputs/tie\tie3_class_person.png,person
inputs\tie\tie4.jpg,outputs/tie\tie4_class_person.png,person
inputs\tie\tie5.jpg,outputs/tie\tie5_class_person.png,person
inputs\tie\tie6.jpg,outputs/tie\tie6_class_person.png,person
inputs\tie\tie7.jpg,outputs/tie\tie7_class_person.png,person
inputs\tie\tie8.jpg,outputs/tie\tie8_class_person.png,person
inputs\tie\tie9.jpg,outputs/tie\tie9_class_tie.png,tie
inputs\tie\tie11.jpg,outputs/tie\tie11_class_cell phone.png,cell phone
inputs\tie\tie13.jpg,outputs/tie\tie13_class_tie.png,tie
inputs\tie\tie15.jpg,outputs/tie\tie15_class_tie.png,tie
inputs\tie\tie2.jpg,outputs/tie\tie2_class_tie.png,tie
inputs\tie\tie3.jpg,outputs/tie\tie3_class_tie.png,tie
inputs\tie\tie4.jpg,outputs/tie\tie4_class_tie.png,tie
inputs\tie\tie5.jpg,outputs/tie\tie5_class_tie.png,tie
inputs\tie\tie7.jpg,outputs/tie\tie7_class_tie.png,tie
inputs\suitcase\suitcase11.jpg,outputs/suitcase\suitcase11_class_suitcase.png,suitcase
inputs\suitcase\suitcase13.jpg,outputs/suitcase\suitcase13_class_person.png,person
inputs\suitcase\suitcase15.jpg,outputs/suitcase\suitcase15_class_person.png,person
inputs\suitcase\suitcase16.jpg,outputs/suitcase\suitcase16_class_person.png,person
inputs\suitcase\suitcase3.jpg,outputs/suitcase\suitcase3_class_suitcase.png,suitcase
inputs\suitcase\suitcase5.jpg,outputs/suitcase\suitcase5_class_tv.png,tv
inputs\suitcase\suitcase6.jpg,outputs/suitcase\suitcase6_class_truck.png,truck
inputs\suitcase\suitcase7.jpg,outputs/suitcase\suitcase7_class_chair.png,chair
inputs\suitcase\suitcase9.jpg,outputs/suitcase\suitcase9_class_person.png,person
inputs\suitcase\suitcase13.jpg,outputs/suitcase\suitcase13_class_chair.png,chair
inputs\suitcase\suitcase5.jpg,outputs/suitcase\suitcase5_class_dog.png,dog
inputs\suitcase\suitcase9.jpg,outputs/suitcase\suitcase9_class_backpack.png,backpack
inputs\trafficlight\traffic light10.jpg,outputs/trafficlight\traffic light10_class_car.png,car
inputs\trafficlight\traffic light11.jpg,outputs/trafficlight\traffic light11_class_traffic light.png,traffic light
inputs\trafficlight\traffic light13.jpg,outputs/trafficlight\traffic light13_class_traffic light.png,traffic light
inputs\trafficlight\traffic light14.jpg,outputs/trafficlight\traffic light14_class_traffic light.png,traffic light
inputs\trafficlight\traffic light15.jpg,outputs/trafficlight\traffic light15_class_traffic light.png,traffic light
inputs\trafficlight\traffic light17.jpg,outputs/trafficlight\traffic light17_class_car.png,car
inputs\trafficlight\traffic light2.jpg,outputs/trafficlight\traffic light2_class_traffic light.png,traffic light
inputs\trafficlight\traffic light3.jpg,outputs/trafficlight\traffic light3_class_traffic light.png,traffic light
inputs\trafficlight\traffic light4.jpg,outputs/trafficlight\traffic light4_class_traffic light.png,traffic light
inputs\trafficlight\traffic light7.jpg,outputs/trafficlight\traffic light7_class_traffic light.png,traffic light
inputs\trafficlight\traffic light8.jpg,outputs/trafficlight\traffic light8_class_stop sign.png,stop sign
inputs\trafficlight\traffic light8.jpg,outputs/trafficlight\traffic light8_class_traffic light.png,traffic light
inputs\firehydrant\fire hydrant0.jpg,outputs/firehydrant\fire hydrant0_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant1.jpg,outputs/firehydrant\fire hydrant1_class_stop sign.png,stop sign
inputs\firehydrant\fire hydrant10.jpg,outputs/firehydrant\fire hydrant10_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant11.jpg,outputs/firehydrant\fire hydrant11_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant12.jpg,outputs/firehydrant\fire hydrant12_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant13.jpg,outputs/firehydrant\fire hydrant13_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant15.jpg,outputs/firehydrant\fire hydrant15_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant16.jpg,outputs/firehydrant\fire hydrant16_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant18.jpg,outputs/firehydrant\fire hydrant18_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant19.jpg,outputs/firehydrant\fire hydrant19_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant2.jpg,outputs/firehydrant\fire hydrant2_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant3.jpg,outputs/firehydrant\fire hydrant3_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant4.jpg,outputs/firehydrant\fire hydrant4_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant7.jpg,outputs/firehydrant\fire hydrant7_class_fire hydrant.png,fire hydrant
inputs\firehydrant\fire hydrant2.jpg,outputs/firehydrant\fire hydrant2_class_person.png,person
inputs\stopsign\stop sign0.jpg,outputs/stopsign\stop sign0_class_stop sign.png,stop sign
inputs\stopsign\stop sign1.jpg,outputs/stopsign\stop sign1_class_stop sign.png,stop sign
inputs\stopsign\stop sign11.jpg,outputs/stopsign\stop sign11_class_person.png,person
inputs\stopsign\stop sign13.jpg,outputs/stopsign\stop sign13_class_car.png,car
inputs\stopsign\stop sign14.jpg,outputs/stopsign\stop sign14_class_stop sign.png,stop sign
inputs\stopsign\stop sign15.jpg,outputs/stopsign\stop sign15_class_stop sign.png,stop sign
inputs\stopsign\stop sign16.jpg,outputs/stopsign\stop sign16_class_stop sign.png,stop sign
inputs\stopsign\stop sign17.jpg,outputs/stopsign\stop sign17_class_traffic light.png,traffic light
inputs\stopsign\stop sign18.jpg,outputs/stopsign\stop sign18_class_stop sign.png,stop sign
inputs\stopsign\stop sign19.jpg,outputs/stopsign\stop sign19_class_stop sign.png,stop sign
inputs\stopsign\stop sign2.jpg,outputs/stopsign\stop sign2_class_person.png,person
inputs\stopsign\stop sign3.jpg,outputs/stopsign\stop sign3_class_car.png,car
inputs\stopsign\stop sign4.jpg,outputs/stopsign\stop sign4_class_stop sign.png,stop sign
inputs\stopsign\stop sign5.jpg,outputs/stopsign\stop sign5_class_stop sign.png,stop sign
inputs\stopsign\stop sign6.jpg,outputs/stopsign\stop sign6_class_stop sign.png,stop sign
inputs\stopsign\stop sign7.jpg,outputs/stopsign\stop sign7_class_stop sign.png,stop sign
inputs\stopsign\stop sign8.jpg,outputs/stopsign\stop sign8_class_stop sign.png,stop sign
inputs\stopsign\stop sign9.jpg,outputs/stopsign\stop sign9_class_stop sign.png,stop sign
inputs\stopsign\stop sign11.jpg,outputs/stopsign\stop sign11_class_car.png,car
inputs\stopsign\stop sign15.jpg,outputs/stopsign\stop sign15_class_car.png,car
inputs\stopsign\stop sign3.jpg,outputs/stopsign\stop sign3_class_stop sign.png,stop sign
inputs\stopsign\stop sign6.jpg,outputs/stopsign\stop sign6_class_bus.png,bus
inputs\parkingmeter\parking meter0.jpg,outputs/parkingmeter\parking meter0_class_person.png,person
inputs\parkingmeter\parking meter10.jpg,outputs/parkingmeter\parking meter10_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter11.jpg,outputs/parkingmeter\parking meter11_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter12.jpg,outputs/parkingmeter\parking meter12_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter14.jpg,outputs/parkingmeter\parking meter14_class_car.png,car
inputs\parkingmeter\parking meter15.jpg,outputs/parkingmeter\parking meter15_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter16.jpg,outputs/parkingmeter\parking meter16_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter17.jpg,outputs/parkingmeter\parking meter17_class_bicycle.png,bicycle
inputs\parkingmeter\parking meter18.jpg,outputs/parkingmeter\parking meter18_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter19.jpg,outputs/parkingmeter\parking meter19_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter3.jpg,outputs/parkingmeter\parking meter3_class_car.png,car
inputs\parkingmeter\parking meter4.jpg,outputs/parkingmeter\parking meter4_class_parking meter.png,parking meter
inputs\parkingmeter\parking meter5.jpg,outputs/parkingmeter\parking meter5_class_car.png,car
inputs\parkingmeter\parking meter12.jpg,outputs/parkingmeter\parking meter12_class_car.png,car
inputs\parkingmeter\parking meter16.jpg,outputs/parkingmeter\parking meter16_class_person.png,person
inputs\parkingmeter\parking meter3.jpg,outputs/parkingmeter\parking meter3_class_parking meter.png,parking meter
inputs\suitcase\suitcase1.jpg,outputs/suitcase\suitcase1_class_suitcase.png,suitcase
inputs\suitcase\suitcase11.jpg,outputs/suitcase\suitcase11_class_person.png,person
inputs\suitcase\suitcase12.jpg,outputs/suitcase\suitcase12_class_suitcase.png,suitcase
inputs\suitcase\suitcase15.jpg,outputs/suitcase\suitcase15_class_clock.png,clock
inputs\suitcase\suitcase17.jpg,outputs/suitcase\suitcase17_class_tv.png,tv
inputs\suitcase\suitcase18.jpg,outputs/suitcase\suitcase18_class_person.png,person
inputs\suitcase\suitcase6.jpg,outputs/suitcase\suitcase6_class_person.png,person
inputs\suitcase\suitcase8.jpg,outputs/suitcase\suitcase8_class_car.png,car
inputs\frisbee\frisbee0.jpg,outputs/frisbee\frisbee0_class_person.png,person
inputs\frisbee\frisbee1.jpg,outputs/frisbee\frisbee1_class_frisbee.png,frisbee
inputs\frisbee\frisbee10.jpg,outputs/frisbee\frisbee10_class_dog.png,dog
inputs\frisbee\frisbee11.jpg,outputs/frisbee\frisbee11_class_dog.png,dog
inputs\frisbee\frisbee13.jpg,outputs/frisbee\frisbee13_class_frisbee.png,frisbee
inputs\frisbee\frisbee14.jpg,outputs/frisbee\frisbee14_class_frisbee.png,frisbee
inputs\frisbee\frisbee15.jpg,outputs/frisbee\frisbee15_class_person.png,person
inputs\frisbee\frisbee16.jpg,outputs/frisbee\frisbee16_class_person.png,person
inputs\frisbee\frisbee17.jpg,outputs/frisbee\frisbee17_class_dog.png,dog
inputs\frisbee\frisbee18.jpg,outputs/frisbee\frisbee18_class_person.png,person
inputs\frisbee\frisbee19.jpg,outputs/frisbee\frisbee19_class_person.png,person
inputs\frisbee\frisbee2.jpg,outputs/frisbee\frisbee2_class_dog.png,dog
inputs\frisbee\frisbee3.jpg,outputs/frisbee\frisbee3_class_frisbee.png,frisbee
inputs\frisbee\frisbee4.jpg,outputs/frisbee\frisbee4_class_frisbee.png,frisbee
inputs\frisbee\frisbee5.jpg,outputs/frisbee\frisbee5_class_person.png,person
inputs\frisbee\frisbee6.jpg,outputs/frisbee\frisbee6_class_person.png,person
inputs\frisbee\frisbee7.jpg,outputs/frisbee\frisbee7_class_dog.png,dog
inputs\frisbee\frisbee9.jpg,outputs/frisbee\frisbee9_class_person.png,person
inputs\frisbee\frisbee0.jpg,outputs/frisbee\frisbee0_class_dog.png,dog
inputs\frisbee\frisbee1.jpg,outputs/frisbee\frisbee1_class_dog.png,dog
inputs\frisbee\frisbee10.jpg,outputs/frisbee\frisbee10_class_frisbee.png,frisbee
inputs\frisbee\frisbee14.jpg,outputs/frisbee\frisbee14_class_person.png,person
inputs\frisbee\frisbee15.jpg,outputs/frisbee\frisbee15_class_frisbee.png,frisbee
inputs\frisbee\frisbee17.jpg,outputs/frisbee\frisbee17_class_frisbee.png,frisbee
inputs\frisbee\frisbee2.jpg,outputs/frisbee\frisbee2_class_frisbee.png,frisbee
inputs\frisbee\frisbee3.jpg,outputs/frisbee\frisbee3_class_person.png,person
inputs\frisbee\frisbee5.jpg,outputs/frisbee\frisbee5_class_frisbee.png,frisbee
inputs\frisbee\frisbee6.jpg,outputs/frisbee\frisbee6_class_frisbee.png,frisbee
inputs\frisbee\frisbee7.jpg,outputs/frisbee\frisbee7_class_frisbee.png,frisbee
inputs\frisbee\frisbee9.jpg,outputs/frisbee\frisbee9_class_frisbee.png,frisbee
inputs\frisbee\frisbee0.jpg,outputs/frisbee\frisbee0_class_frisbee.png,frisbee
inputs\skis\skis0.jpg,outputs/skis\skis0_class_person.png,person
inputs\skis\skis12.jpg,outputs/skis\skis12_class_backpack.png,backpack
inputs\skis\skis13.jpg,outputs/skis\skis13_class_person.png,person
inputs\skis\skis14.jpg,outputs/skis\skis14_class_person.png,person
inputs\skis\skis15.jpg,outputs/skis\skis15_class_skis.png,skis
inputs\skis\skis19.jpg,outputs/skis\skis19_class_person.png,person
inputs\skis\skis3.jpg,outputs/skis\skis3_class_person.png,person
inputs\skis\skis5.jpg,outputs/skis\skis5_class_person.png,person
inputs\skis\skis6.jpg,outputs/skis\skis6_class_skis.png,skis
inputs\skis\skis8.jpg,outputs/skis\skis8_class_person.png,person
inputs\skis\skis13.jpg,outputs/skis\skis13_class_skis.png,skis
inputs\skis\skis15.jpg,outputs/skis\skis15_class_dog.png,dog
inputs\skis\skis3.jpg,outputs/skis\skis3_class_snowboard.png,snowboard
inputs\skis\skis6.jpg,outputs/skis\skis6_class_backpack.png,backpack
inputs\snowboard\snowboard1.jpg,outputs/snowboard\snowboard1_class_person.png,person
inputs\snowboard\snowboard11.jpg,outputs/snowboard\snowboard11_class_person.png,person
inputs\snowboard\snowboard12.jpg,outputs/snowboard\snowboard12_class_snowboard.png,snowboard
inputs\snowboard\snowboard13.jpg,outputs/snowboard\snowboard13_class_person.png,person
inputs\snowboard\snowboard18.jpg,outputs/snowboard\snowboard18_class_person.png,person
inputs\snowboard\snowboard19.jpg,outputs/snowboard\snowboard19_class_person.png,person
inputs\snowboard\snowboard2.jpg,outputs/snowboard\snowboard2_class_person.png,person
inputs\snowboard\snowboard4.jpg,outputs/snowboard\snowboard4_class_person.png,person
inputs\snowboard\snowboard5.jpg,outputs/snowboard\snowboard5_class_person.png,person
inputs\snowboard\snowboard6.jpg,outputs/snowboard\snowboard6_class_person.png,person
inputs\snowboard\snowboard7.jpg,outputs/snowboard\snowboard7_class_person.png,person
inputs\snowboard\snowboard8.jpg,outputs/snowboard\snowboard8_class_person.png,person
inputs\snowboard\snowboard9.jpg,outputs/snowboard\snowboard9_class_person.png,person
inputs\snowboard\snowboard13.jpg,outputs/snowboard\snowboard13_class_snowboard.png,snowboard
inputs\snowboard\snowboard2.jpg,outputs/snowboard\snowboard2_class_backpack.png,backpack
inputs\snowboard\snowboard6.jpg,outputs/snowboard\snowboard6_class_snowboard.png,snowboard
inputs\sportsball\sports ball0.jpg,outputs/sportsball\sports ball0_class_sports ball.png,sports ball
inputs\sportsball\sports ball1.jpg,outputs/sportsball\sports ball1_class_sports ball.png,sports ball
inputs\sportsball\sports ball10.jpg,outputs/sportsball\sports ball10_class_sports ball.png,sports ball
inputs\sportsball\sports ball12.jpg,outputs/sportsball\sports ball12_class_sports ball.png,sports ball
inputs\sportsball\sports ball13.jpg,outputs/sportsball\sports ball13_class_sports ball.png,sports ball
inputs\sportsball\sports ball17.jpg,outputs/sportsball\sports ball17_class_sports ball.png,sports ball
inputs\sportsball\sports ball18.jpg,outputs/sportsball\sports ball18_class_sports ball.png,sports ball
inputs\sportsball\sports ball2.jpg,outputs/sportsball\sports ball2_class_sports ball.png,sports ball
inputs\sportsball\sports ball3.jpg,outputs/sportsball\sports ball3_class_bird.png,bird
inputs\sportsball\sports ball4.jpg,outputs/sportsball\sports ball4_class_sports ball.png,sports ball
inputs\sportsball\sports ball5.jpg,outputs/sportsball\sports ball5_class_sports ball.png,sports ball
inputs\sportsball\sports ball6.jpg,outputs/sportsball\sports ball6_class_orange.png,orange
inputs\sportsball\sports ball7.jpg,outputs/sportsball\sports ball7_class_sports ball.png,sports ball
inputs\sportsball\sports ball8.jpg,outputs/sportsball\sports ball8_class_sports ball.png,sports ball
inputs\sportsball\sports ball9.jpg,outputs/sportsball\sports ball9_class_sports ball.png,sports ball
inputs\kite\kite1.jpg,outputs/kite\kite1_class_kite.png,kite
inputs\kite\kite10.jpg,outputs/kite\kite10_class_kite.png,kite
inputs\kite\kite15.jpg,outputs/kite\kite15_class_kite.png,kite
inputs\kite\kite16.jpg,outputs/kite\kite16_class_person.png,person
inputs\kite\kite17.jpg,outputs/kite\kite17_class_kite.png,kite
inputs\kite\kite18.jpg,outputs/kite\kite18_class_kite.png,kite
inputs\kite\kite19.jpg,outputs/kite\kite19_class_surfboard.png,surfboard
inputs\kite\kite2.jpg,outputs/kite\kite2_class_kite.png,kite
inputs\kite\kite3.jpg,outputs/kite\kite3_class_kite.png,kite
inputs\kite\kite4.jpg,outputs/kite\kite4_class_kite.png,kite
inputs\kite\kite5.jpg,outputs/kite\kite5_class_kite.png,kite
inputs\kite\kite6.jpg,outputs/kite\kite6_class_kite.png,kite
inputs\kite\kite8.jpg,outputs/kite\kite8_class_kite.png,kite
inputs\kite\kite9.jpg,outputs/kite\kite9_class_bicycle.png,bicycle
inputs\kite\kite16.jpg,outputs/kite\kite16_class_kite.png,kite
inputs\kite\kite3.jpg,outputs/kite\kite3_class_person.png,person
inputs\baseballbat\baseball bat1.jpg,outputs/baseballbat\baseball bat1_class_person.png,person
inputs\baseballbat\baseball bat10.jpg,outputs/baseballbat\baseball bat10_class_person.png,person
inputs\baseballbat\baseball bat13.jpg,outputs/baseballbat\baseball bat13_class_surfboard.png,surfboard
inputs\baseballbat\baseball bat14.jpg,outputs/baseballbat\baseball bat14_class_person.png,person
inputs\baseballbat\baseball bat18.jpg,outputs/baseballbat\baseball bat18_class_person.png,person
inputs\baseballbat\baseball bat19.jpg,outputs/baseballbat\baseball bat19_class_person.png,person
inputs\baseballbat\baseball bat3.jpg,outputs/baseballbat\baseball bat3_class_person.png,person
inputs\baseballbat\baseball bat4.jpg,outputs/baseballbat\baseball bat4_class_sports ball.png,sports ball
inputs\baseballbat\baseball bat5.jpg,outputs/baseballbat\baseball bat5_class_person.png,person
inputs\baseballbat\baseball bat7.jpg,outputs/baseballbat\baseball bat7_class_person.png,person
inputs\baseballbat\baseball bat8.jpg,outputs/baseballbat\baseball bat8_class_baseball glove.png,baseball glove
inputs\baseballbat\baseball bat9.jpg,outputs/baseballbat\baseball bat9_class_baseball bat.png,baseball bat
inputs\baseballbat\baseball bat1.jpg,outputs/baseballbat\baseball bat1_class_truck.png,truck
inputs\baseballbat\baseball bat19.jpg,outputs/baseballbat\baseball bat19_class_sports ball.png,sports ball
inputs\baseballbat\baseball bat8.jpg,outputs/baseballbat\baseball bat8_class_person.png,person
inputs\baseballbat\baseball bat5.jpg,outputs/baseballbat\baseball bat5_class_sports ball.png,sports ball
inputs\baseballglove\baseball glove0.jpg,outputs/baseballglove\baseball glove0_class_baseball glove.png,baseball glove
inputs\baseballglove\baseball glove1.jpg,outputs/baseballglove\baseball glove1_class_baseball glove.png,baseball glove
inputs\baseballglove\baseball glove10.jpg,outputs/baseballglove\baseball glove10_class_sports ball.png,sports ball
inputs\baseballglove\baseball glove12.jpg,outputs/baseballglove\baseball glove12_class_person.png,person
inputs\baseballglove\baseball glove13.jpg,outputs/baseballglove\baseball glove13_class_baseball glove.png,baseball glove
inputs\baseballglove\baseball glove14.jpg,outputs/baseballglove\baseball glove14_class_person.png,person
inputs\baseballglove\baseball glove15.jpg,outputs/baseballglove\baseball glove15_class_person.png,person
inputs\baseballglove\baseball glove16.jpg,outputs/baseballglove\baseball glove16_class_person.png,person
inputs\baseballglove\baseball glove17.jpg,outputs/baseballglove\baseball glove17_class_person.png,person
inputs\baseballglove\baseball glove18.jpg,outputs/baseballglove\baseball glove18_class_person.png,person
inputs\baseballglove\baseball glove19.jpg,outputs/baseballglove\baseball glove19_class_person.png,person
inputs\baseballglove\baseball glove2.jpg,outputs/baseballglove\baseball glove2_class_person.png,person
